"x","y","g solids/m2.yr"
206062.5,770537.5,9976.418
206087.5,770537.5,5273.992
206112.5,770537.5,1254.365
206137.5,770537.5,243.091
206162.5,770537.5,49.901
206187.5,770537.5,0.000
206212.5,770537.5,24.951
206237.5,770537.5,24.951
206262.5,770537.5,12.475
206287.5,770537.5,0.000
206312.5,770537.5,0.000
206337.5,770537.5,0.000
206362.5,770537.5,0.000
206387.5,770537.5,24.951
206412.5,770537.5,0.000
206437.5,770537.5,12.475
206462.5,770537.5,0.000
206487.5,770537.5,0.000
206512.5,770537.5,0.000
206537.5,770537.5,0.000
206562.5,770537.5,0.000
206587.5,770537.5,0.000
206612.5,770537.5,0.000
206637.5,770537.5,0.000
206662.5,770537.5,0.000
205712.5,770512.5,0.000
205737.5,770512.5,0.000
205762.5,770512.5,0.000
205787.5,770512.5,12.475
205812.5,770512.5,44.491
205837.5,770512.5,12.475
205862.5,770512.5,105.862
205887.5,770512.5,243.091
205912.5,770512.5,505.073
205937.5,770512.5,1458.344
205962.5,770512.5,2509.230
205987.5,770512.5,3590.984
206012.5,770512.5,4330.886
206037.5,770512.5,3350.221
206062.5,770512.5,1204.977
206087.5,770512.5,475.364
206112.5,770512.5,174.655
206137.5,770512.5,87.327
206162.5,770512.5,12.475
206187.5,770512.5,37.426
206212.5,770512.5,0.000
206237.5,770512.5,12.475
206262.5,770512.5,12.475
206287.5,770512.5,0.000
206312.5,770512.5,0.000
206337.5,770512.5,0.000
206362.5,770512.5,0.000
206387.5,770512.5,12.475
206412.5,770512.5,0.000
206437.5,770512.5,0.000
206462.5,770512.5,0.000
206487.5,770512.5,0.000
206512.5,770512.5,0.000
206537.5,770512.5,0.000
206562.5,770512.5,0.000
206587.5,770512.5,24.951
206612.5,770512.5,0.000
206637.5,770512.5,0.000
206662.5,770512.5,0.000
205712.5,770487.5,0.000
205737.5,770487.5,0.000
205762.5,770487.5,0.000
205787.5,770487.5,24.951
205812.5,770487.5,37.426
205837.5,770487.5,80.911
205862.5,770487.5,230.616
205887.5,770487.5,467.647
205912.5,770487.5,654.777
205937.5,770487.5,1315.970
205962.5,770487.5,1630.426
205987.5,770487.5,1969.833
206012.5,770487.5,1396.353
206037.5,770487.5,647.832
206062.5,770487.5,130.813
206087.5,770487.5,74.852
206112.5,770487.5,49.901
206137.5,770487.5,24.951
206162.5,770487.5,0.000
206187.5,770487.5,0.000
206212.5,770487.5,12.475
206237.5,770487.5,0.000
206262.5,770487.5,0.000
206287.5,770487.5,12.475
206312.5,770487.5,0.000
206337.5,770487.5,0.000
206362.5,770487.5,0.000
206387.5,770487.5,0.000
206412.5,770487.5,24.951
206437.5,770487.5,0.000
206462.5,770487.5,0.000
206487.5,770487.5,0.000
206512.5,770487.5,0.000
206537.5,770487.5,0.000
206562.5,770487.5,12.475
206587.5,770487.5,0.000
206612.5,770487.5,0.000
206637.5,770487.5,0.000
206662.5,770487.5,0.000
205712.5,770462.5,12.475
205737.5,770462.5,0.000
205762.5,770462.5,0.000
205787.5,770462.5,24.951
205812.5,770462.5,105.862
205837.5,770462.5,137.229
205862.5,770462.5,118.337
205887.5,770462.5,330.418
205912.5,770462.5,542.499
205937.5,770462.5,542.499
205962.5,770462.5,904.284
205987.5,770462.5,629.826
206012.5,770462.5,268.042
206037.5,770462.5,74.852
206062.5,770462.5,49.901
206087.5,770462.5,62.377
206112.5,770462.5,49.901
206137.5,770462.5,0.000
206162.5,770462.5,0.000
206187.5,770462.5,0.000
206212.5,770462.5,12.475
206237.5,770462.5,0.000
206262.5,770462.5,12.475
206287.5,770462.5,12.475
206312.5,770462.5,0.000
206337.5,770462.5,0.000
206362.5,770462.5,0.000
206387.5,770462.5,0.000
206412.5,770462.5,0.000
206437.5,770462.5,0.000
206462.5,770462.5,0.000
206487.5,770462.5,0.000
206512.5,770462.5,0.000
206537.5,770462.5,0.000
206562.5,770462.5,12.475
206587.5,770462.5,0.000
206612.5,770462.5,0.000
206637.5,770462.5,0.000
206662.5,770462.5,0.000
205712.5,770437.5,12.475
205737.5,770437.5,12.475
205762.5,770437.5,12.475
205787.5,770437.5,49.901
205812.5,770437.5,68.436
205837.5,770437.5,124.753
205862.5,770437.5,174.655
205887.5,770437.5,292.992
205912.5,770437.5,137.229
205937.5,770437.5,193.190
205962.5,770437.5,255.566
205987.5,770437.5,118.337
206012.5,770437.5,24.951
206037.5,770437.5,12.475
206062.5,770437.5,0.000
206087.5,770437.5,0.000
206112.5,770437.5,0.000
206137.5,770437.5,0.000
206162.5,770437.5,0.000
206187.5,770437.5,12.475
206212.5,770437.5,0.000
206237.5,770437.5,0.000
206262.5,770437.5,0.000
206287.5,770437.5,0.000
206312.5,770437.5,0.000
206337.5,770437.5,0.000
206362.5,770437.5,0.000
206387.5,770437.5,7.065
206412.5,770437.5,0.000
206437.5,770437.5,0.000
206462.5,770437.5,0.000
206487.5,770437.5,12.475
206512.5,770437.5,0.000
206537.5,770437.5,0.000
206562.5,770437.5,0.000
206587.5,770437.5,0.000
206612.5,770437.5,0.000
206637.5,770437.5,0.000
206662.5,770437.5,0.000
205712.5,770412.5,0.000
205737.5,770412.5,0.000
205762.5,770412.5,37.426
205787.5,770412.5,37.426
205812.5,770412.5,74.852
205837.5,770412.5,87.327
205862.5,770412.5,168.239
205887.5,770412.5,124.753
205912.5,770412.5,99.803
205937.5,770412.5,124.753
205962.5,770412.5,112.278
205987.5,770412.5,12.475
206012.5,770412.5,0.000
206037.5,770412.5,0.000
206062.5,770412.5,0.000
206087.5,770412.5,0.000
206112.5,770412.5,0.000
206137.5,770412.5,0.000
206162.5,770412.5,24.951
206187.5,770412.5,0.000
206212.5,770412.5,0.000
206237.5,770412.5,0.000
206262.5,770412.5,0.000
206287.5,770412.5,0.000
206312.5,770412.5,0.000
206337.5,770412.5,0.000
206362.5,770412.5,0.000
206387.5,770412.5,0.000
206412.5,770412.5,24.951
206437.5,770412.5,0.000
206462.5,770412.5,0.000
206487.5,770412.5,0.000
206512.5,770412.5,0.000
206537.5,770412.5,0.000
206562.5,770412.5,0.000
206587.5,770412.5,0.000
206612.5,770412.5,0.000
206637.5,770412.5,0.000
206662.5,770412.5,0.000
205712.5,770387.5,12.475
205737.5,770387.5,0.000
205762.5,770387.5,49.901
205787.5,770387.5,24.951
205812.5,770387.5,62.377
205837.5,770387.5,62.377
205862.5,770387.5,74.852
205887.5,770387.5,149.704
205912.5,770387.5,74.852
205937.5,770387.5,74.852
205962.5,770387.5,24.951
205987.5,770387.5,0.000
206012.5,770387.5,0.000
206037.5,770387.5,0.000
206062.5,770387.5,0.000
206087.5,770387.5,0.000
206112.5,770387.5,0.000
206137.5,770387.5,0.000
206162.5,770387.5,0.000
206187.5,770387.5,0.000
206212.5,770387.5,0.000
206237.5,770387.5,0.000
206262.5,770387.5,0.000
206287.5,770387.5,12.475
206312.5,770387.5,0.000
206337.5,770387.5,0.000
206362.5,770387.5,0.000
206387.5,770387.5,0.000
206412.5,770387.5,12.475
206437.5,770387.5,0.000
206462.5,770387.5,0.000
206487.5,770387.5,0.000
206512.5,770387.5,12.475
206537.5,770387.5,0.000
206562.5,770387.5,12.475
206587.5,770387.5,0.000
206612.5,770387.5,0.000
206637.5,770387.5,0.000
206662.5,770387.5,0.000
205712.5,770362.5,24.951
205737.5,770362.5,37.426
205762.5,770362.5,44.491
205787.5,770362.5,12.475
205812.5,770362.5,37.426
205837.5,770362.5,112.278
205862.5,770362.5,12.475
205887.5,770362.5,49.901
205912.5,770362.5,12.475
205937.5,770362.5,49.901
205962.5,770362.5,12.475
205987.5,770362.5,0.000
206012.5,770362.5,0.000
206037.5,770362.5,0.000
206062.5,770362.5,0.000
206087.5,770362.5,0.000
206112.5,770362.5,0.000
206137.5,770362.5,0.000
206162.5,770362.5,12.475
206187.5,770362.5,0.000
206212.5,770362.5,0.000
206237.5,770362.5,0.000
206262.5,770362.5,0.000
206287.5,770362.5,0.000
206312.5,770362.5,0.000
206337.5,770362.5,0.000
206362.5,770362.5,0.000
206387.5,770362.5,0.000
206412.5,770362.5,0.000
206437.5,770362.5,0.000
206462.5,770362.5,0.000
206487.5,770362.5,0.000
206512.5,770362.5,0.000
206537.5,770362.5,0.000
206562.5,770362.5,0.000
206587.5,770362.5,0.000
206612.5,770362.5,0.000
206637.5,770362.5,0.000
206662.5,770362.5,0.000
205712.5,770337.5,12.475
205737.5,770337.5,24.951
205762.5,770337.5,24.951
205787.5,770337.5,12.475
205812.5,770337.5,49.901
205837.5,770337.5,24.951
205862.5,770337.5,62.377
205887.5,770337.5,37.426
205912.5,770337.5,0.000
205937.5,770337.5,0.000
205962.5,770337.5,0.000
205987.5,770337.5,0.000
206012.5,770337.5,0.000
206037.5,770337.5,0.000
206062.5,770337.5,0.000
206087.5,770337.5,12.475
206112.5,770337.5,0.000
206137.5,770337.5,0.000
206162.5,770337.5,0.000
206187.5,770337.5,0.000
206212.5,770337.5,0.000
206237.5,770337.5,0.000
206262.5,770337.5,0.000
206287.5,770337.5,0.000
206312.5,770337.5,0.000
206337.5,770337.5,0.000
206362.5,770337.5,0.000
206387.5,770337.5,0.000
206412.5,770337.5,0.000
206437.5,770337.5,0.000
206462.5,770337.5,0.000
206487.5,770337.5,0.000
206512.5,770337.5,0.000
206537.5,770337.5,0.000
206562.5,770337.5,0.000
206587.5,770337.5,0.000
206612.5,770337.5,0.000
206637.5,770337.5,0.000
206662.5,770337.5,0.000
205712.5,770312.5,24.951
205737.5,770312.5,37.426
205762.5,770312.5,24.951
205787.5,770312.5,24.951
205812.5,770312.5,0.000
205837.5,770312.5,12.475
205862.5,770312.5,0.000
205887.5,770312.5,0.000
205912.5,770312.5,0.000
205937.5,770312.5,0.000
205962.5,770312.5,0.000
205987.5,770312.5,12.475
206012.5,770312.5,0.000
206037.5,770312.5,0.000
206062.5,770312.5,0.000
206087.5,770312.5,0.000
206112.5,770312.5,0.000
206137.5,770312.5,0.000
206162.5,770312.5,0.000
206187.5,770312.5,0.000
206212.5,770312.5,0.000
206237.5,770312.5,0.000
206262.5,770312.5,0.000
206287.5,770312.5,0.000
206312.5,770312.5,0.000
206337.5,770312.5,0.000
206362.5,770312.5,0.000
206387.5,770312.5,0.000
206412.5,770312.5,0.000
206437.5,770312.5,0.000
206462.5,770312.5,0.000
206487.5,770312.5,0.000
206512.5,770312.5,0.000
206537.5,770312.5,0.000
206562.5,770312.5,0.000
206587.5,770312.5,0.000
206612.5,770312.5,0.000
206637.5,770312.5,0.000
206662.5,770312.5,0.000
205712.5,770287.5,12.475
205737.5,770287.5,12.475
205762.5,770287.5,12.475
205787.5,770287.5,19.540
205812.5,770287.5,37.426
205837.5,770287.5,12.475
205862.5,770287.5,12.475
205887.5,770287.5,0.000
205912.5,770287.5,0.000
205937.5,770287.5,0.000
205962.5,770287.5,0.000
205987.5,770287.5,0.000
206012.5,770287.5,0.000
206037.5,770287.5,0.000
206062.5,770287.5,0.000
206087.5,770287.5,0.000
206112.5,770287.5,12.475
206137.5,770287.5,0.000
206162.5,770287.5,0.000
206187.5,770287.5,0.000
206212.5,770287.5,0.000
206237.5,770287.5,0.000
206262.5,770287.5,0.000
206287.5,770287.5,0.000
206312.5,770287.5,0.000
206337.5,770287.5,0.000
206362.5,770287.5,0.000
206387.5,770287.5,0.000
206412.5,770287.5,0.000
206437.5,770287.5,0.000
206462.5,770287.5,0.000
206487.5,770287.5,0.000
206512.5,770287.5,0.000
206537.5,770287.5,0.000
206562.5,770287.5,0.000
206587.5,770287.5,0.000
206612.5,770287.5,0.000
206637.5,770287.5,0.000
206662.5,770287.5,0.000
205712.5,770262.5,0.000
205737.5,770262.5,24.951
205762.5,770262.5,0.000
205787.5,770262.5,12.475
205812.5,770262.5,0.000
205837.5,770262.5,12.475
205862.5,770262.5,0.000
205887.5,770262.5,0.000
205912.5,770262.5,0.000
205937.5,770262.5,0.000
205962.5,770262.5,12.475
205987.5,770262.5,0.000
206012.5,770262.5,0.000
206037.5,770262.5,0.000
206062.5,770262.5,0.000
206087.5,770262.5,0.000
206112.5,770262.5,0.000
206137.5,770262.5,0.000
206162.5,770262.5,0.000
206187.5,770262.5,0.000
206212.5,770262.5,0.000
206237.5,770262.5,0.000
206262.5,770262.5,0.000
206287.5,770262.5,0.000
206312.5,770262.5,0.000
206337.5,770262.5,0.000
206362.5,770262.5,0.000
206387.5,770262.5,12.475
206412.5,770262.5,0.000
206437.5,770262.5,0.000
206462.5,770262.5,0.000
206487.5,770262.5,0.000
206512.5,770262.5,0.000
206537.5,770262.5,12.475
206562.5,770262.5,0.000
206587.5,770262.5,0.000
206612.5,770262.5,0.000
206637.5,770262.5,0.000
206662.5,770262.5,0.000
205712.5,770237.5,0.000
205737.5,770237.5,12.475
205762.5,770237.5,0.000
205787.5,770237.5,0.000
205812.5,770237.5,0.000
205837.5,770237.5,0.000
205862.5,770237.5,0.000
205887.5,770237.5,0.000
205912.5,770237.5,0.000
205937.5,770237.5,0.000
205962.5,770237.5,0.000
205987.5,770237.5,12.475
206012.5,770237.5,0.000
206037.5,770237.5,0.000
206062.5,770237.5,0.000
206087.5,770237.5,0.000
206112.5,770237.5,0.000
206137.5,770237.5,0.000
206162.5,770237.5,0.000
206187.5,770237.5,0.000
206212.5,770237.5,0.000
206237.5,770237.5,0.000
206262.5,770237.5,0.000
206287.5,770237.5,0.000
206312.5,770237.5,0.000
206337.5,770237.5,0.000
206362.5,770237.5,0.000
206387.5,770237.5,0.000
206412.5,770237.5,0.000
206437.5,770237.5,0.000
206462.5,770237.5,0.000
206487.5,770237.5,0.000
206512.5,770237.5,0.000
206537.5,770237.5,0.000
206562.5,770237.5,0.000
206587.5,770237.5,0.000
206612.5,770237.5,0.000
206637.5,770237.5,0.000
206662.5,770237.5,12.475
205712.5,770212.5,0.000
205737.5,770212.5,0.000
205762.5,770212.5,0.000
205787.5,770212.5,12.475
205812.5,770212.5,12.475
205837.5,770212.5,0.000
205862.5,770212.5,0.000
205887.5,770212.5,0.000
205912.5,770212.5,0.000
205937.5,770212.5,0.000
205962.5,770212.5,0.000
205987.5,770212.5,0.000
206012.5,770212.5,0.000
206037.5,770212.5,0.000
206062.5,770212.5,0.000
206087.5,770212.5,0.000
206112.5,770212.5,0.000
206137.5,770212.5,0.000
206162.5,770212.5,0.000
206187.5,770212.5,0.000
206212.5,770212.5,0.000
206237.5,770212.5,0.000
206262.5,770212.5,0.000
206287.5,770212.5,0.000
206312.5,770212.5,0.000
206337.5,770212.5,0.000
206362.5,770212.5,0.000
206387.5,770212.5,0.000
206412.5,770212.5,0.000
206437.5,770212.5,0.000
206462.5,770212.5,0.000
206487.5,770212.5,0.000
206512.5,770212.5,0.000
206537.5,770212.5,0.000
206562.5,770212.5,0.000
206587.5,770212.5,0.000
206612.5,770212.5,0.000
206637.5,770212.5,0.000
206662.5,770212.5,0.000
